datetime,hour,irradiance_W_m2,temperature_C,cloud_cover_percent,energy_generated_kWh
2024-01-03 01:00:00,1,0.0,28.346990001051378,48.78058314998291,0.0
2024-01-03 02:00:00,2,284.7457626541044,27.635713062874295,42.419951317454704,0.8197837437885909
2024-01-03 03:00:00,3,351.8768499317845,25.458830132671416,84.86225744927492,0.26633105819137376
2024-01-03 04:00:00,4,445.8462399755232,23.878310890887754,15.693248618106665,1.8793924054084197
2024-01-03 05:00:00,5,657.69553211599,21.467247661572117,35.04462959838596,2.136042845004038
2024-01-03 06:00:00,6,789.5867429862236,29.776751488578384,60.978359068364064,1.5405485184594165
2024-01-03 07:00:00,7,867.8557498205312,27.292538373087293,59.72318474037064,1.7477232853764324
2024-01-03 08:00:00,8,798.8880019266273,23.396189360013118,0.0,3.994440009633137
2024-01-03 09:00:00,9,899.1425424431894,27.674995165107212,29.932847599200375,3.1500178775704706
2024-01-03 10:00:00,10,992.4269008013534,25.305525810508662,59.690415316974,2.00021580997826
2024-01-03 11:00:00,11,1069.488471543599,24.65486815764551,87.81285980798275,0.6517002968224048
2024-01-03 12:00:00,12,961.6660609723768,26.821831257101344,44.07591767501637,2.689014598148096
2024-01-03 13:00:00,13,976.5921432407049,23.291701922494365,22.642734126070327,3.777324903753101
2024-01-03 14:00:00,14,877.4190283685862,24.48492711370221,9.815936951252201,3.9564606487281804
2024-01-03 15:00:00,15,828.1830025848332,25.880579864831176,74.37486715061698,1.0611149732418637
2024-01-03 16:00:00,16,931.0274695759746,24.0178430935769,44.57483172931518,2.580117708293914
2024-01-03 17:00:00,17,901.8525425769012,27.52345230303511,13.03866146229165,3.921315213306147
2024-01-03 18:00:00,18,701.345971460121,31.12339618326732,25.936872673324377,2.597193799215097
2024-01-03 19:00:00,19,689.0440608400827,23.253302274411112,36.20373033657408,2.1979220357667986
2024-01-03 20:00:00,20,528.9308820038107,20.520820783320406,40.876133077762354,1.5636219539327543
2024-01-03 21:00:00,21,331.07385199668,19.510976169803754,12.0076268490842,1.456598696270147
2024-01-03 22:00:00,22,287.73069354319415,25.064792247747594,17.716191637490148,1.1837788623760122
2024-01-03 23:00:00,23,253.56911753732953,23.52670290185399,0.0,1.2678455876866477
2024-01-04 00:00:00,0,0.0,26.31160577122444,50.795245792095635,0.0
2024-01-04 01:00:00,1,255.69768468517208,26.085817284101502,23.167630664593677,0.9822929473969706
2024-01-04 02:00:00,2,49.23943677534126,20.87837372818091,39.32643298366584,0.14937661335176083
2024-01-04 03:00:00,3,448.4356327151077,20.24337277957898,58.44517017152654,0.9317333203250063
2024-01-04 04:00:00,4,506.9637654590536,26.575823989061483,34.397402847478915,1.6629069838167738
2024-01-04 05:00:00,5,584.8408409714511,26.09431077218307,27.74059048101864,2.113012691559077
2024-01-04 06:00:00,6,714.4476433093878,24.410570272923543,33.878429537678684,2.362020009436055
2024-01-04 07:00:00,7,634.3478271231639,20.716593512626286,31.263872077004535,2.1801306696406
2024-01-04 08:00:00,8,848.4516527574375,27.102198056318173,54.923299957558896,1.9122700325930204
2024-01-04 09:00:00,9,952.4485382322263,29.503722904295028,36.2167679507758,3.037512306450524
2024-01-04 10:00:00,10,1084.1573498683897,26.521971588679964,19.11197960842175,4.384767091191687
2024-01-04 11:00:00,11,949.9832439119184,23.145602596328004,50.956981137795005,2.329502307497545
2024-01-04 12:00:00,12,935.320511768545,25.82168076473665,54.60968712716704,2.122724533277625
2024-01-04 13:00:00,13,951.3042978870473,21.589682025222146,3.2333874635907307,4.602724719892839
2024-01-04 14:00:00,14,1039.1579957052345,28.861906409539575,60.65567769536211,2.0442483554234134
2024-01-04 15:00:00,15,950.1796212840616,25.933557271611814,37.29423546416971,2.979086979949138
2024-01-04 16:00:00,16,823.6445874830756,20.383553532763504,35.66539900293197,2.6494422949559175
2024-01-04 17:00:00,17,834.4147349403038,24.78600118669215,50.1324926319303,2.0805091471330766
2024-01-04 18:00:00,18,714.8729851343909,27.077928798725893,18.660472179914425,2.9073715531083204
2024-01-04 19:00:00,19,686.2530282513519,24.68888140509663,49.08329028381848,1.7470873115662302
2024-01-04 20:00:00,20,443.8357524898117,24.860337103702676,22.464490605242894,1.7206515578451442
2024-01-04 21:00:00,21,356.47046063726845,22.014817646881383,0.5009864057932347,1.773422960444036
2024-01-04 22:00:00,22,227.45039285194844,27.38764722926817,10.044874417861315,1.0230164326351898
2024-01-04 23:00:00,23,13.44499636948251,23.742616667965788,41.34043665806453,0.039433880808387584
2024-01-05 00:00:00,0,23.689622165166085,19.390311856359368,11.090633200106836,0.10531146532168154
2024-01-05 01:00:00,1,151.4106139944427,24.745875875363286,62.20152246379298,0.28615453459061274
2024-01-05 02:00:00,2,259.2281216339177,28.803097134085526,53.785669068792856,0.5990027099932544
2024-01-05 03:00:00,3,363.91646169507806,24.698859647574622,56.6687833206593,0.7884471527444209
2024-01-05 04:00:00,4,386.77034063596676,31.073602942745026,32.49557159354824,1.3054355384599792
2024-01-05 05:00:00,5,575.1098031874919,27.146551833020016,35.15723234589919,1.8645855671841096
2024-01-05 06:00:00,6,679.689619864406,26.875922474215564,6.12576291511445,3.190267225964349
2024-01-05 07:00:00,7,729.1711587535058,25.474453189621638,49.91567020314981,1.8260024396680996
2024-01-05 08:00:00,8,853.1225468511577,25.654789364081594,37.59666910074171,2.661884429438539
2024-01-05 09:00:00,9,956.2036010564497,25.069377082015954,41.346112505845205,2.804252921893533
2024-01-05 10:00:00,10,1116.8206983859109,24.952839811126886,63.76623622905764,2.023330867990698
2024-01-05 11:00:00,11,1005.4110864003574,27.45224947357591,17.8807403210498,4.128180704410319
2024-01-05 12:00:00,12,1020.6040312578211,23.05215429800277,27.477169002453635,3.7008546837162744
2024-01-05 13:00:00,13,985.4891881125169,22.63196650120169,36.533418430843355,3.12728149714325
2024-01-05 14:00:00,14,812.4241290651452,22.490062834748333,11.291291890825864,3.603454746304499
2024-01-05 15:00:00,15,921.7584224753494,31.99661163040593,26.248023574463204,3.3990752722220976
2024-01-05 16:00:00,16,870.8438205797208,27.450676692386207,39.85899620933939,2.6186710757279177
2024-01-05 17:00:00,17,990.4127092900583,26.7731245924149,23.491574572543378,3.788745845556185
2024-01-05 18:00:00,18,691.7179040040579,22.68710397649417,56.179788194582244,1.515561253152872
2024-01-05 19:00:00,19,632.8852163954097,27.72967488939895,0.0,3.164426081977048
2024-01-05 20:00:00,20,497.2230584235804,25.50993394801448,52.45542480466683,1.1820129545036728
2024-01-05 21:00:00,21,289.18918935552733,26.502154810769714,43.2237094963201,0.8209544712686558
2024-01-05 22:00:00,22,350.2448702637227,22.929787039783797,18.623428248868183,1.4250863407740844
2024-01-05 23:00:00,23,190.68083483499393,26.340454559627197,11.51182863540004,0.8436499194411963
2024-01-06 00:00:00,0,63.28255576344375,24.7595163598549,0.0,0.3164127788172188
2024-01-06 01:00:00,1,57.77519583647245,23.734183503383782,14.09649975172332,0.24815457749413222
2024-01-06 02:00:00,2,371.04258997740874,28.233335981896094,50.94353310005994,0.9101019266847393
2024-01-06 03:00:00,3,270.53534734170734,21.41789354888434,28.878285474426516,0.9620468871356885
2024-01-06 04:00:00,4,546.9485675040215,27.725345767416798,53.25961760783683,1.278229259699192
2024-01-06 05:00:00,5,783.9978790735189,28.084475375133337,17.602578587508958,3.2299701814259967
2024-01-06 06:00:00,6,627.8638751760925,23.392085947820625,44.14212320213126,1.7535571492709305
2024-01-06 07:00:00,7,748.0495219230136,23.570031591076944,15.650027958311568,3.15489781300023
2024-01-06 08:00:00,8,873.9975129914498,25.361939930675142,10.68849987580322,3.902901449504177
2024-01-06 09:00:00,9,883.6014801819906,26.87712560586101,27.857455656586474,3.187262948296754
2024-01-06 10:00:00,10,841.8727518037778,25.57245199903167,16.70066977360007,3.506371818055545
2024-01-06 11:00:00,11,996.9298993582925,27.331704355049986,0.0,4.984649496791462
2024-01-06 12:00:00,12,915.0157029019116,31.319955932086543,26.353705985660135,3.369375774182602
2024-01-06 13:00:00,13,1029.3322558246248,24.507866667025205,32.12870832862578,3.493105488091335
2024-01-06 14:00:00,14,892.3718875503642,20.885477062364085,55.36717222992135,1.99145403819477
2024-01-06 15:00:00,15,1047.87428491269,28.508787723566307,48.7361135426612,2.685905418166461
2024-01-06 16:00:00,16,803.3651403975398,31.080960702256938,54.39886398465663,1.8317181518626817
2024-01-06 17:00:00,17,767.5884189947813,27.20932206362772,44.40714996787017,2.1336213931788257
2024-01-06 18:00:00,18,772.1881585761213,22.767770948413343,36.652255178999496,2.44581892116392
2024-01-06 19:00:00,19,510.2922836940043,25.659339884768745,5.4211018705621505,2.413144095786671
2024-01-06 20:00:00,20,518.1967947683303,22.67544652183945,32.99744395870549,1.7360254890942117
2024-01-06 21:00:00,21,487.25485270768417,27.95958345636319,41.93587554661629,1.4146013204067063
2024-01-06 22:00:00,22,130.22038633762284,21.977145766379046,59.148758987408726,0.26598321935154895
2024-01-06 23:00:00,23,145.29690090263634,25.130630613989748,43.72577083463627,0.40882355492060507
2024-01-07 00:00:00,0,20.790623539873884,23.18906697011181,54.807668692108436,0.04697883735558149
2024-01-07 01:00:00,1,193.0720219622364,26.582554504398413,9.36004217269522,0.8750019964144784
2024-01-07 02:00:00,2,159.86298823227426,25.103055417580254,23.471647477038097,0.6117025559406798
2024-01-07 03:00:00,3,277.0469033183477,26.73236675874432,38.587014273225414,0.8507138759568391
2024-01-07 04:00:00,4,541.7553252493517,26.269132113892624,53.21905381485123,1.2671913358003846
2024-01-07 05:00:00,5,632.5202028673755,23.242103365821198,27.095427083221608,2.3056807625640015
2024-01-07 06:00:00,6,727.1462092142177,28.082711639580594,28.351080817016932,2.604961998910099
2024-01-07 07:00:00,7,821.0691970509934,26.05578349346418,43.742806120059576,2.3095524503672373
2024-01-07 08:00:00,8,811.6234260581592,23.236493425395825,7.482583457097512,3.7544651292300166
2024-01-07 09:00:00,9,942.4598282841669,32.924860117610905,62.14809099646858,1.7836951829848062
2024-01-07 10:00:00,10,989.3716241529629,27.6313709491449,12.417278137846303,4.3325929888248105
2024-01-07 11:00:00,11,934.2967479317008,25.742298788795612,0.0,4.671483739658504
2024-01-07 12:00:00,12,1149.2619608915804,30.447694029098997,30.201340170451612,4.010847233165558
2024-01-07 13:00:00,13,1029.3514950467531,31.72752727715335,63.9691740475113,1.8544192280981795
2024-01-07 14:00:00,14,870.6215465128566,25.766032182051873,41.7290626066722,2.5365966815066447
2024-01-07 15:00:00,15,976.4038212019932,27.244272908297813,45.02181086007266,2.6840456979495486
2024-01-07 16:00:00,16,788.0508701662529,23.238071994984704,30.827715246142287,2.7255639595832704
2024-01-07 17:00:00,17,856.3201085906314,25.760502196689494,26.95245005457646,3.127604295077233
2024-01-07 18:00:00,18,799.79442750714,25.60489278771392,0.0,3.9989721375357004
2024-01-07 19:00:00,19,543.1068435405839,26.75656154985849,0.0,2.7155342177029196
2024-01-07 20:00:00,20,577.0700903395457,27.20036188490456,33.92544676881727,1.906482420113187
2024-01-07 21:00:00,21,415.70590652000976,27.881565795477705,56.25098388680452,0.9093362201347222
2024-01-07 22:00:00,22,324.58385790208024,26.915008417893404,36.88267409656131,1.0243432571100515
2024-01-07 23:00:00,23,282.2696308323678,22.569852569106033,42.47199054104027,0.8119204996250762
2024-01-08 00:00:00,0,0.0,23.557386403909394,61.6743509127908,0.0
2024-01-08 01:00:00,1,70.2272990714524,24.73356486274163,36.57533702882116,0.22270713874915246
2024-01-08 02:00:00,2,187.65789073247896,25.526065945362962,27.546897993847608,0.6798198149749849
2024-01-08 03:00:00,3,317.41860956785473,29.52511059254899,13.629503886998698,1.3707801391937338
2024-01-08 04:00:00,4,493.83186324687154,22.88397076057391,70.44425125944173,0.7297785235103135
2024-01-08 05:00:00,5,636.0535869940521,25.30054257662055,40.530955583073606,1.8912749508247322
2024-01-08 06:00:00,6,729.2420451329491,29.2318162157748,11.127965681613382,3.240461203073295
2024-01-08 07:00:00,7,859.5280002141172,25.473155297642812,6.576646643975263,4.014999404170039
2024-01-08 08:00:00,8,867.0655551346711,27.75403467066112,55.06127453857825,1.9482410469626112
2024-01-08 09:00:00,9,1040.1622586838719,25.95416159234894,9.251166071833488,4.719675603582464
2024-01-08 10:00:00,10,944.7532796300319,27.143137493106817,67.07668315004442,1.5552205785147115
2024-01-08 11:00:00,11,1209.0583947009798,25.68737008970403,0.0,6.0452919735048996
2024-01-08 12:00:00,12,1050.0533878212004,28.373984139317713,58.45190395579954,2.1813859504366655
2024-01-08 13:00:00,13,922.8722568605076,21.737618498913342,39.73789622323929,2.7807111857810636
2024-01-08 14:00:00,14,880.2544264441794,25.282851695967015,32.37188846113748,2.976497226707221
2024-01-08 15:00:00,15,962.4773257307417,27.262505751215574,26.490831299164743,3.5375454053934927
2024-01-08 16:00:00,16,848.1483809583706,27.97387346515123,67.81459697188059,1.3648998734396056
2024-01-08 17:00:00,17,850.4733798186027,30.85164558939413,44.14117716802407,2.375322092329955
2024-01-08 18:00:00,18,744.9657911524313,25.19971372053592,11.935927822090974,3.2802360601060405
2024-01-08 19:00:00,19,602.9351159961709,30.81123300671527,0.0,3.0146755799808544
2024-01-08 20:00:00,20,432.2565025545275,24.395716241153636,33.545944262946165,1.4362598856731261
2024-01-08 21:00:00,21,261.49565439022075,30.35872695576658,29.978577329251717,0.9155148871310782
2024-01-08 22:00:00,22,223.09784893715937,28.825189101227767,0.0,1.115489244685797
2024-01-08 23:00:00,23,199.03809576592977,23.63241198223598,28.892129490353287,0.7076587570105197
2024-01-09 00:00:00,0,17.127499530416316,27.464205918398275,18.521307338515996,0.06977631351492512
2024-01-09 01:00:00,1,30.86708992309252,26.389380700046235,30.18580136613389,0.10774805735700942
2024-01-09 02:00:00,2,272.67351917061535,28.419841987667812,44.51847223296804,0.7564171712599409
2024-01-09 03:00:00,3,413.50882274339676,25.87327344134288,59.85219894928071,0.8300734974109522
2024-01-09 04:00:00,4,429.29140510390926,25.621349529657614,48.177780727385745,1.112341666357173
2024-01-09 05:00:00,5,621.0594374843628,30.650371954931366,15.57118500339589,2.621765617463114
2024-01-09 06:00:00,6,711.7634786622275,26.24692552327579,37.37830257658389,2.2285918598912047
2024-01-09 07:00:00,7,701.9157164647854,29.02235517921811,31.26214242984048,2.412409127230645
2024-01-09 08:00:00,8,894.6483926123011,25.86703375151021,3.3574209073819787,4.323056402155895
2024-01-09 09:00:00,9,968.7422946207454,31.54307798432538,37.96465569384545,3.0048130895366074
2024-01-09 10:00:00,10,1052.5699257430906,24.50808431863633,67.13344675835428,1.7297172752495185
2024-01-09 11:00:00,11,1075.7490255366024,24.700657612901256,30.64853208374008,3.730238701522478
2024-01-09 12:00:00,12,889.7864505634327,31.11663974999052,0.0,4.448932252817164
2024-01-09 13:00:00,13,916.4188581806004,25.208249033957053,30.60537342217238,3.1797272226160964
2024-01-09 14:00:00,14,1007.1286476657613,31.34631112513599,5.725756020534995,4.74731459243753
2024-01-09 15:00:00,15,964.9824085842636,29.21860994542725,47.272110137725754,2.5440743079431587
2024-01-09 16:00:00,16,907.2292186889225,26.07913908696031,40.49729983450258,2.6991294090512725
2024-01-09 17:00:00,17,1101.571859543613,21.103207790591334,26.581798930505133,4.043771213823517
2024-01-09 18:00:00,18,752.778022042001,26.485133293827303,23.376714682883577,2.8840162581689395
2024-01-09 19:00:00,19,699.6066802231686,26.847978367243083,25.755313967689066,2.5971039159638254
2024-01-09 20:00:00,20,576.3201410794561,30.04474140655593,30.16548988684641,2.012351736031369
2024-01-09 21:00:00,21,434.79473246955376,31.308429735363145,14.555299573169156,1.8575452831512542
2024-01-09 22:00:00,22,233.5975055312934,24.488126669211567,2.2449383799712628,1.1417669273748294
2024-01-09 23:00:00,23,191.2437298595134,28.94663349860736,52.77397893389296,0.4515840207553132
2024-01-10 00:00:00,0,0.0,29.00913790985482,22.291980470060835,0.0
2024-01-10 01:00:00,1,111.58070368085086,29.93316954904611,33.34086208338288,0.37189367577475124
2024-01-10 02:00:00,2,219.98996127619253,28.209001178221406,35.70563902334989,0.70720569907654
2024-01-10 03:00:00,3,389.2333635159956,20.885438368929464,36.44040959310428,1.2369756578887514
2024-01-10 04:00:00,4,685.1726853338805,26.246664144231495,6.523640058031518,3.202372427833746
2024-01-10 05:00:00,5,459.3802136013808,23.24580871706403,0.0,2.2969010680069037
2024-01-10 06:00:00,6,762.0075964165086,26.105114123060552,18.22614950616016,3.115614763226691
2024-01-10 07:00:00,7,664.3360705960632,29.652944150216456,37.914230648339064,2.062290802550796
2024-01-10 08:00:00,8,828.2708545212838,27.62838394943969,15.44100265051374,3.5018876496060978
2024-01-10 09:00:00,9,1010.9955802686759,30.157204041007073,22.901572926015326,3.8973084508732665
2024-01-10 10:00:00,10,971.0682278167054,27.738193203955394,72.54594827499136,1.3329878677496154
2024-01-10 11:00:00,11,905.2252791394658,22.817953622808066,0.0,4.526126395697329
2024-01-10 12:00:00,12,942.7757032592026,19.15039042209657,14.899320081790028,4.011542667886336
2024-01-10 13:00:00,13,1045.8126812885844,27.159357726853546,67.93208137147857,1.676851798211907
2024-01-10 14:00:00,14,907.4964957516976,26.071152042761277,29.10802656009553,3.2167108736817864
2024-01-10 15:00:00,15,941.1962196778449,23.782094223669127,15.880296690021789,3.958657337788669
2024-01-10 16:00:00,16,869.6711509767438,21.61104969286064,53.375378340222404,2.0274044191357
2024-01-10 17:00:00,17,741.2253124827699,24.508701801396647,31.104608729622225,2.5533503961504236
2024-01-10 18:00:00,18,878.6223083325738,26.129456987220447,23.03383209911988,3.3812096052291873
2024-01-10 19:00:00,19,659.4749507941616,28.710564912933943,33.84737854075022,2.1812998390871776
2024-01-10 20:00:00,20,337.9885930673913,27.278824686518714,16.837823812344677,1.4053933463044068
2024-01-10 21:00:00,21,397.59977754664413,31.537133183332962,9.650178742238431,1.7961534416732527
2024-01-10 22:00:00,22,205.87612792105,23.60611927367859,27.728061447305034,0.7439533433288447
2024-01-10 23:00:00,23,198.72085900374992,29.356108117987073,9.780060798479859,0.8964291908696087
2024-01-11 00:00:00,0,0.0,27.024163327818627,30.213866235929608,0.0
2024-01-11 01:00:00,1,121.34727690269965,28.966274470788196,37.08813134948678,0.3817091972800048
2024-01-11 02:00:00,2,299.2180274209574,25.572722508635813,47.06120912103222,0.7920120290427656
2024-01-11 03:00:00,3,451.9438478986995,30.097308220104214,52.55849971033655,1.0720447095498884
2024-01-11 04:00:00,4,403.97628743553776,27.767941373468172,21.885269967354965,1.5778249316308626
2024-01-11 05:00:00,5,582.0013301414447,24.843932143679194,39.98829215878139,1.7463446893824497
2024-01-11 06:00:00,6,669.111156293671,26.846195011692878,39.85046892412713,2.0123361144349694
2024-01-11 07:00:00,7,741.0870016853384,26.163599521621144,36.556374316319676,2.3508623166982785
2024-01-11 08:00:00,8,1007.2617430069263,28.349802150345823,20.41081178099083,4.008357222499275
2024-01-11 09:00:00,9,956.278069388163,23.342936850308917,9.438643750717787,4.330091945761862
2024-01-11 10:00:00,10,865.0551099422647,26.79421199208536,40.04003778133119,2.5934335854602293
2024-01-11 11:00:00,11,1064.8738171381924,28.068188856380434,0.0,5.324369085690962
2024-01-11 12:00:00,12,1169.7724957610108,26.981337020011544,24.643211348633777,4.407514936662184
2024-01-11 13:00:00,13,1074.042082217902,30.92309083159943,0.0,5.37021041108951
2024-01-11 14:00:00,14,844.3762290127474,29.2043354206456,3.2719515328347306,4.083743240223363
2024-01-11 15:00:00,15,885.1408066819868,26.859824708210205,12.457321231051509,3.8743798652324553
2024-01-11 16:00:00,16,967.3782957193686,27.532334390925463,51.93448415258568,2.3248768401671986
2024-01-11 17:00:00,17,736.7397830417328,27.76926375287844,43.76216048808538,2.0716326840371884
2024-01-11 18:00:00,18,742.612335438246,28.092165910932916,18.921306323155154,3.010501903282195
2024-01-11 19:00:00,19,670.7321532830676,21.40529311143862,44.58739590259501,1.858350763263729
2024-01-11 20:00:00,20,425.8455622737532,25.977688211124402,47.75245926760793,1.112469168030316
2024-01-11 21:00:00,21,377.92140388014593,22.428949893852163,26.78670303250557,1.3834435986324765
2024-01-11 22:00:00,22,0.0,30.717109940810904,2.3124371157261976,0.0
2024-01-11 23:00:00,23,48.57518091330881,26.69971853842366,25.841753798677715,0.1801125112721463
2024-01-12 00:00:00,0,0.0,26.471022149647325,28.042151896557275,0.0
2024-01-12 01:00:00,1,30.70353766286361,29.7414369947859,5.350912183395483,0.1453030916266401
2024-01-12 02:00:00,2,389.41194941705163,28.31801939103582,37.34093585859936,1.220009415797545
2024-01-12 03:00:00,3,268.2721221282392,23.66514145554857,35.596237086047104,0.8638867074985066
2024-01-12 04:00:00,4,464.7964410642412,26.83832891110409,38.900853997883736,1.419933280692405
2024-01-12 05:00:00,5,619.2206751916079,26.04554407900704,35.57846194334887,1.994557414616069
2024-01-12 06:00:00,6,822.4086443118368,21.81744633286803,44.596860702299665,2.278201034022079
2024-01-12 07:00:00,7,678.4843681968802,24.98021629897458,26.41343944253937,2.4963665523805068
2024-01-12 08:00:00,8,959.0785039568352,26.500424032636797,34.035702147419066,3.16324700495082
2024-01-12 09:00:00,9,924.6981773928535,26.706192204210666,22.04519431508936,3.6042333367925465
2024-01-12 10:00:00,10,887.4051342052323,22.604350727654268,18.310015687560995,3.624605574600163
2024-01-12 11:00:00,11,1028.4131393148718,30.506041747828622,56.76499261524151,2.2231724836430575
2024-01-12 12:00:00,12,1015.9247756458776,26.744735822011876,0.0,5.079623878229388
2024-01-12 13:00:00,13,943.4275112011067,27.163704228667882,47.53519978308528,2.474836794715357
2024-01-12 14:00:00,14,971.50999308827,28.252969913705705,17.589182491086788,4.003146637424148
2024-01-12 15:00:00,15,893.054444762346,24.68681623697518,14.99923644713758,3.7955154849538504
2024-01-12 16:00:00,16,875.1067914045385,28.420112918084282,35.23154968130814,2.833965537131735
2024-01-12 17:00:00,17,846.323794252919,25.949821060631646,0.2078077529799458,4.222825338965737
2024-01-12 18:00:00,18,833.9881264781758,24.361288376744618,13.67953856107594,3.5995119956089945
2024-01-12 19:00:00,19,509.7361891025728,28.77138747875239,13.01720706974016,2.2169138692884434
2024-01-12 20:00:00,20,670.6426699725012,31.52606657509162,25.5720348362981,2.495728463900267
2024-01-12 21:00:00,21,226.51640840328977,29.22553311914369,13.91724623678623,0.9749578103953979
2024-01-12 22:00:00,22,246.6762374996744,29.819977694107486,62.02237371278538,0.4684088980849415
2024-01-12 23:00:00,23,177.59156873881813,25.4891531789993,65.94033032995908,0.30243550837142547
2024-01-13 00:00:00,0,22.479349418802613,22.426355942536283,0.0,0.11239674709401307
2024-01-13 01:00:00,1,80.71023063440407,31.689627696341176,40.886454095314726,0.23855339617922902
2024-01-13 02:00:00,2,242.1692650739388,33.38275979825593,47.17326878155149,0.6396505337715087
2024-01-13 03:00:00,3,343.2433575923832,31.8476354513507,40.859704047822106,1.0149756875816383
2024-01-13 04:00:00,4,452.85081944446296,26.211857313102406,16.83773013816611,1.8830051026896522
2024-01-13 05:00:00,5,676.7295967704026,23.755312113855123,25.11808875682917,2.533740280049404
2024-01-13 06:00:00,6,735.6680200637513,24.022167036582953,15.03450690444609,3.1253198039673236
